i,j,lat,lon,RH;;;;
2;15;330.216;-119.487;65,09
2;16;330.216;-119.455;66,12
2;17;330.216;-119.422;67,20
2;18;330.216;-119,39;68,05
2;19;330.216;-119.358;68,65
2;20;330.216;-119.325;68,60
2;21;330.216;-119.293;67,86
2;22;330.216;-119,26;66,29
2;23;330.216;-119.228;66,10
2;24;330.216;-119.195;67,41
2;25;330.216;-119.163;70,34
2;26;330.216;-119,13;72,92
2;27;330.216;-119.098;75,50
2;28;330.216;-119.065;77,53
2;29;330.216;-119.033;80,35
2;30;330.216;-119;81,61
2;31;330.216;-118.968;84,23
2;32;330.216;-118.936;85,29
2;33;330.216;-118.903;85,40
2;34;330.216;-118.871;85,18
2;35;330.216;-118.838;85,34
2;36;330.216;-118.806;85,01
2;37;330.216;-118.773;85,06
2;38;330.216;-118.741;84,21
2;39;330.216;-118.708;83,19
2;40;330.216;-118.676;81,07
2;41;330.216;-118.643;79,99
2;42;330.216;-118.611;81,45
2;43;330.216;-118.579;83,34
2;44;330.216;-118.546;83,31
2;45;330.216;-118.514;81,66
2;46;330.216;-118.481;76,62
2;47;330.216;-118.449;74,44
2;48;330.216;-118.416;74,15
2;49;330.216;-118.384;76,96
2;50;330.216;-118.351;77,33
2;51;330.216;-118.319;76,50
2;52;330.216;-118.286;73,57
2;53;330.216;-118.254;71,22
2;54;330.216;-118.221;69,18
2;55;330.216;-118.189;67,47
2;56;330.216;-118.157;66,57
2;57;330.216;-118.124;66,64
2;58;330.216;-118.092;67,40
2;59;330.216;-118.059;68,05
2;60;330.216;-118.027;68,06
2;61;330.216;-117.994;67,65
2;62;330.216;-117.962;67,25
2;63;330.216;-117.929;66,72
2;64;330.216;-117.897;66,05
2;65;330.216;-117.864;66,13
2;66;330.216;-117.832;66,81
2;67;330.216;-117.799;68,02
2;68;330.216;-117.767;69,23
2;69;330.216;-117.735;69,24
2;70;330.216;-117.702;69,44
2;71;330.216;-117,67;69,19
2;72;330.216;-117.637;68,02
2;73;330.216;-117.605;66,20
2;74;330.216;-117.572;64,45
2;75;330.216;-117,54;62,77
2;76;330.216;-117.507;61,10
2;77;330.216;-117.475;60,09
2;78;330.216;-117.442;59,61
2;79;330.216;-117,41;59,56
2;80;330.216;-117.378;59,11
2;81;330.216;-117.345;57,01
2;82;330.216;-117.313;52,71
2;83;330.216;-117,28;49,41
2;84;330.216;-117.248;46,58
2;85;330.216;-117.215;44,96
2;86;330.216;-117.183;43,51
2;87;330.216;-117,15;42,27
2;88;330.216;-117.118;41,14
2;89;330.216;-117.085;39,80
2;90;330.216;-117.053;38,18
2;91;330.216;-117,02;35,89
2;92;330.216;-116.988;34,23
2;93;330.216;-116.956;33,20
2;94;330.216;-116.923;33,42
2;95;330.216;-116.891;32,75
2;96;330.216;-116.858;30,95
2;97;330.216;-116.826;27,12
2;98;330.216;-116.793;24,94
2;99;330.216;-116.761;24,12
3;1;330.488;-119.942;75,00
3;2;330.488;-119.909;73,55
3;3;330.488;-119.877;71,64
3;4;330.488;-119.844;69,03
3;5;330.488;-119.812;66,79
3;6;330.488;-119,78;64,33
3;7;330.488;-119.747;63,18
3;8;330.488;-119.715;62,44
3;9;330.488;-119.682;61,60
3;10;330.488;-119,65;60,12
3;11;330.488;-119.617;58,69
3;12;330.488;-119.585;58,72
3;13;330.488;-119.552;60,78
3;14;330.488;-119,52;62,91
3;15;330.488;-119.487;64,50
3;16;330.488;-119.455;65,50
3;17;330.488;-119.422;66,67
3;18;330.488;-119,39;67,80
3;19;330.488;-119.358;68,62
3;20;330.488;-119.325;68,76
3;21;330.488;-119.293;68,67
